rep_key,team_key,month_key,date_key,target_amount_usd,revision_no,is_ramp_month
97,7,202508,20250801,76800.22,1,0
98,8,202508,20250801,45705.6,1,0
99,6,202508,20250801,85109.75,1,1
100,7,202508,20250801,49920.14,1,1
9,2,202509,20250901,45954.0,1,0
10,1,202509,20250901,88504.0,1,0
11,1,202509,20250901,88504.0,1,0
12,1,202509,20250901,88504.0,1,0
13,1,202509,20250901,88504.0,1,0
14,1,202509,20250901,88504.0,1,0
15,1,202509,20250901,88504.0,1,0
16,1,202509,20250901,88504.0,1,0
17,1,202509,20250901,88504.0,1,0
18,2,202509,20250901,45954.0,1,0
19,2,202509,20250901,45954.0,1,0
21,2,202509,20250901,45954.0,1,0
23,2,202509,20250901,45954.0,2,0
24,2,202509,20250901,45954.0,1,0
25,2,202509,20250901,45954.0,1,0
26,2,202509,20250901,45954.0,1,0
27,2,202509,20250901,45954.0,1,0
28,2,202509,20250901,45954.0,1,0
31,3,202509,20250901,51911.0,1,0
32,3,202509,20250901,51911.0,1,0
33,3,202509,20250901,51911.0,1,0
34,3,202509,20250901,51911.0,1,0
35,3,202509,20250901,51911.0,1,0
36,4,202509,20250901,133952.0,1,0
37,4,202509,20250901,133952.0,1,0
39,4,202509,20250901,133952.0,1,0
40,4,202509,20250901,133952.0,1,0
41,4,202509,20250901,133952.0,1,0
42,4,202509,20250901,133952.0,1,0
43,4,202509,20250901,133952.0,1,0
45,4,202509,20250901,133952.0,1,0
46,5,202509,20250901,69552.0,1,0
47,5,202509,20250901,69552.0,1,0
48,5,202509,20250901,69552.0,1,0
51,5,202509,20250901,69552.0,1,0
52,5,202509,20250901,69552.0,1,0
53,5,202509,20250901,69552.0,1,0
54,5,202509,20250901,69552.0,1,0
55,5,202509,20250901,69552.0,1,0
56,6,202509,20250901,142324.0,1,0
57,7,202509,20250901,83478.5,1,0
58,6,202509,20250901,142324.0,1,0
59,6,202509,20250901,142324.0,1,0
62,6,202509,20250901,142324.0,1,0
63,6,202509,20250901,142324.0,1,0
64,6,202509,20250901,142324.0,1,0
65,7,202509,20250901,83478.5,1,0
68,7,202509,20250901,83478.5,2,0
69,7,202509,20250901,83478.5,2,0
71,7,202509,20250901,83478.5,1,0
73,8,202509,20250901,49680.0,1,0
74,8,202509,20250901,49680.0,1,0
75,8,202509,20250901,49680.0,1,0
78,4,202509,20250901,133952.0,1,0
79,7,202509,20250901,83478.5,1,0
80,6,202509,20250901,142324.0,1,0
81,6,202509,20250901,142324.0,1,0
82,8,202509,20250901,49680.0,1,0
83,4,202509,20250901,133952.0,1,0
84,5,202509,20250901,69552.0,1,0
85,2,202509,20250901,45954.0,1,0
86,2,202509,20250901,45954.0,1,0
87,2,202509,20250901,45954.0,2,0
88,8,202509,20250901,49680.0,1,0
89,8,202509,20250901,49680.0,1,0
90,1,202509,20250901,88504.0,1,0
91,7,202509,20250901,83478.5,1,0
92,8,202509,20250901,49680.0,1,0
93,4,202509,20250901,133952.0,1,0
94,7,202509,20250901,83478.5,1,0
95,3,202509,20250901,51911.0,1,0
96,6,202509,20250901,142324.0,1,0
97,7,202509,20250901,83478.5,1,0
98,8,202509,20250901,49680.0,1,0
99,6,202509,20250901,120975.4,1,1
100,7,202509,20250901,70956.72,1,1
101,3,202509,20250901,20764.4,1,1
9,2,202510,20251001,47792.16,1,0
10,1,202510,20251001,92044.16,1,0
11,1,202510,20251001,92044.16,1,0
12,1,202510,20251001,92044.16,1,0
13,1,202510,20251001,92044.16,1,0
14,1,202510,20251001,92044.16,1,0
15,1,202510,20251001,92044.16,1,0
16,1,202510,20251001,92044.16,1,0
17,1,202510,20251001,92044.16,1,0
18,2,202510,20251001,47792.16,1,0
19,2,202510,20251001,47792.16,1,0
21,2,202510,20251001,47792.16,1,0
23,2,202510,20251001,47792.16,1,0
24,2,202510,20251001,47792.16,1,0
25,2,202510,20251001,47792.16,1,0
26,2,202510,20251001,47792.16,1,0
27,2,202510,20251001,47792.16,1,0
28,2,202510,20251001,47792.16,1,0
31,3,202510,20251001,53987.44,2,0
32,3,202510,20251001,53987.44,1,0
33,3,202510,20251001,53987.44,1,0
35,3,202510,20251001,53987.44,1,0
36,4,202510,20251001,139310.08,1,0
37,4,202510,20251001,139310.08,1,0
39,4,202510,20251001,139310.08,1,0
40,4,202510,20251001,139310.08,1,0
41,4,202510,20251001,139310.08,1,0
42,4,202510,20251001,139310.08,2,0
43,4,202510,20251001,139310.08,1,0
45,4,202510,20251001,139310.08,1,0
46,5,202510,20251001,72334.08,1,0
47,5,202510,20251001,72334.08,1,0
48,5,202510,20251001,72334.08,1,0
51,5,202510,20251001,72334.08,1,0
52,5,202510,20251001,72334.08,1,0
53,5,202510,20251001,72334.08,1,0
54,5,202510,20251001,72334.08,1,0
55,5,202510,20251001,72334.08,1,0
56,6,202510,20251001,148016.96,1,0
57,7,202510,20251001,86817.64,1,0
58,6,202510,20251001,148016.96,1,0
59,6,202510,20251001,148016.96,1,0
62,6,202510,20251001,148016.96,1,0
63,6,202510,20251001,148016.96,1,0
64,6,202510,20251001,148016.96,1,0
65,7,202510,20251001,86817.64,1,0
68,7,202510,20251001,86817.64,1,0
69,7,202510,20251001,86817.64,1,0
71,7,202510,20251001,86817.64,1,0
73,8,202510,20251001,51667.2,1,0
74,8,202510,20251001,51667.2,1,0
75,8,202510,20251001,51667.2,1,0
78,4,202510,20251001,139310.08,1,0
79,7,202510,20251001,86817.64,1,0
80,6,202510,20251001,148016.96,1,0
81,6,202510,20251001,148016.96,1,0
82,8,202510,20251001,51667.2,1,0
83,4,202510,20251001,139310.08,1,0
84,5,202510,20251001,72334.08,1,0
85,2,202510,20251001,47792.16,2,0
86,2,202510,20251001,47792.16,1,0
87,2,202510,20251001,47792.16,1,0
88,8,202510,20251001,51667.2,1,0
89,8,202510,20251001,51667.2,1,0
90,1,202510,20251001,92044.16,1,0
91,7,202510,20251001,86817.64,1,0
92,8,202510,20251001,51667.2,1,0
93,4,202510,20251001,139310.08,1,0
94,7,202510,20251001,86817.64,1,0
95,3,202510,20251001,53987.44,2,0
96,6,202510,20251001,148016.96,1,0
97,7,202510,20251001,86817.64,1,0
98,8,202510,20251001,51667.2,1,0
99,6,202510,20251001,148016.96,1,0
100,7,202510,20251001,86817.64,1,0
101,3,202510,20251001,35091.84,1,1
102,6,202510,20251001,59206.78,1,1
9,2,202511,20251101,49630.32,1,0
10,1,202511,20251101,95584.32,1,0
11,1,202511,20251101,95584.32,1,0
12,1,202511,20251101,95584.32,1,0
13,1,202511,20251101,95584.32,2,0
14,1,202511,20251101,95584.32,1,0
15,1,202511,20251101,95584.32,1,0
16,1,202511,20251101,95584.32,1,0
17,1,202511,20251101,95584.32,2,0
18,2,202511,20251101,49630.32,1,0
19,2,202511,20251101,49630.32,1,0
21,2,202511,20251101,49630.32,1,0
23,2,202511,20251101,49630.32,1,0
24,2,202511,20251101,49630.32,1,0
25,2,202511,20251101,49630.32,1,0
26,2,202511,20251101,49630.32,1,0
27,2,202511,20251101,49630.32,1,0
28,2,202511,20251101,49630.32,2,0
31,3,202511,20251101,56063.88,1,0
32,3,202511,20251101,56063.88,1,0
33,3,202511,20251101,56063.88,1,0
35,3,202511,20251101,56063.88,1,0
36,4,202511,20251101,144668.16,1,0
37,4,202511,20251101,144668.16,1,0
39,4,202511,20251101,144668.16,1,0
40,4,202511,20251101,144668.16,1,0
41,4,202511,20251101,144668.16,1,0
42,4,202511,20251101,144668.16,1,0
43,4,202511,20251101,144668.16,1,0
45,4,202511,20251101,144668.16,1,0
46,5,202511,20251101,75116.16,1,0
47,5,202511,20251101,75116.16,1,0
48,5,202511,20251101,75116.16,1,0
51,5,202511,20251101,75116.16,1,0
52,5,202511,20251101,75116.16,1,0
53,5,202511,20251101,75116.16,1,0
54,5,202511,20251101,75116.16,1,0
55,5,202511,20251101,75116.16,1,0
56,6,202511,20251101,153709.92,1,0
57,7,202511,20251101,90156.78,1,0
58,6,202511,20251101,153709.92,1,0
59,6,202511,20251101,153709.92,1,0
62,6,202511,20251101,153709.92,1,0
63,6,202511,20251101,153709.92,1,0
64,6,202511,20251101,153709.92,1,0
65,7,202511,20251101,90156.78,1,0
68,7,202511,20251101,90156.78,1,0
69,7,202511,20251101,90156.78,1,0
71,7,202511,20251101,90156.78,1,0
73,8,202511,20251101,53654.4,1,0
74,8,202511,20251101,53654.4,1,0
75,8,202511,20251101,53654.4,1,0
78,4,202511,20251101,144668.16,1,0
79,7,202511,20251101,90156.78,1,0
80,6,202511,20251101,153709.92,2,0
81,6,202511,20251101,153709.92,1,0
82,8,202511,20251101,53654.4,1,0
83,4,202511,20251101,144668.16,1,0
84,5,202511,20251101,75116.16,1,0
85,2,202511,20251101,49630.32,1,0
86,2,202511,20251101,49630.32,1,0
87,2,202511,20251101,49630.32,1,0
88,8,202511,20251101,53654.4,1,0
89,8,202511,20251101,53654.4,1,0
90,1,202511,20251101,95584.32,1,0
91,7,202511,20251101,90156.78,1,0
92,8,202511,20251101,53654.4,1,0
93,4,202511,20251101,144668.16,1,0
94,7,202511,20251101,90156.78,1,0
95,3,202511,20251101,56063.88,1,0
96,6,202511,20251101,153709.92,1,0
97,7,202511,20251101,90156.78,1,0
98,8,202511,20251101,53654.4,1,0
99,6,202511,20251101,153709.92,1,0
100,7,202511,20251101,90156.78,1,0
101,3,202511,20251101,47654.3,1,1
102,6,202511,20251101,99911.45,1,1
103,3,202511,20251101,22425.55,1,1
9,2,202512,20251201,52387.56,1,0
10,1,202512,20251201,100894.56,1,0
11,1,202512,20251201,100894.56,1,0
12,1,202512,20251201,100894.56,1,0
13,1,202512,20251201,100894.56,1,0
14,1,202512,20251201,100894.56,1,0
15,1,202512,20251201,100894.56,1,0
16,1,202512,20251201,100894.56,1,0
17,1,202512,20251201,100894.56,1,0
18,2,202512,20251201,52387.56,1,0
19,2,202512,20251201,52387.56,1,0
21,2,202512,20251201,52387.56,1,0
23,2,202512,20251201,52387.56,2,0
24,2,202512,20251201,52387.56,1,0
25,2,202512,20251201,52387.56,1,0
26,2,202512,20251201,52387.56,1,0
27,2,202512,20251201,52387.56,1,0
28,2,202512,20251201,52387.56,2,0
31,3,202512,20251201,59178.54,1,0
32,3,202512,20251201,59178.54,1,0
33,3,202512,20251201,59178.54,1,0
35,3,202512,20251201,59178.54,1,0
36,4,202512,20251201,152705.28,2,0
37,4,202512,20251201,152705.28,1,0
39,4,202512,20251201,152705.28,1,0
40,4,202512,20251201,152705.28,1,0
41,4,202512,20251201,152705.28,1,0
42,4,202512,20251201,152705.28,1,0
43,4,202512,20251201,152705.28,1,0
45,4,202512,20251201,152705.28,1,0
46,5,202512,20251201,79289.28,1,0
47,5,202512,20251201,79289.28,1,0
48,5,202512,20251201,79289.28,1,0
51,5,202512,20251201,79289.28,1,0
52,5,202512,20251201,79289.28,1,0
53,5,202512,20251201,79289.28,1,0
54,5,202512,20251201,79289.28,1,0
55,5,202512,20251201,79289.28,1,0
56,6,202512,20251201,162249.36,1,0
57,7,202512,20251201,95165.49,1,0
58,6,202512,20251201,162249.36,1,0
59,6,202512,20251201,162249.36,1,0
62,6,202512,20251201,162249.36,1,0
63,6,202512,20251201,162249.36,1,0
64,6,202512,20251201,162249.36,1,0
65,7,202512,20251201,95165.49,1,0
68,7,202512,20251201,95165.49,1,0
69,7,202512,20251201,95165.49,1,0
71,7,202512,20251201,95165.49,1,0
73,8,202512,20251201,56635.2,1,0
74,8,202512,20251201,56635.2,2,0
75,8,202512,20251201,56635.2,1,0
78,4,202512,20251201,152705.28,1,0
79,7,202512,20251201,95165.49,1,0
80,6,202512,20251201,162249.36,1,0
81,6,202512,20251201,162249.36,1,0
82,8,202512,20251201,56635.2,1,0
83,4,202512,20251201,152705.28,1,0
84,5,202512,20251201,79289.28,1,0
85,2,202512,20251201,52387.56,1,0
86,2,202512,20251201,52387.56,1,0
87,2,202512,20251201,52387.56,1,0
88,8,202512,20251201,56635.2,1,0
89,8,202512,20251201,56635.2,1,0
90,1,202512,20251201,100894.56,1,0
91,7,202512,20251201,95165.49,1,0
92,8,202512,20251201,56635.2,1,0
93,4,202512,20251201,152705.28,1,0
94,7,202512,20251201,95165.49,1,0
95,3,202512,20251201,59178.54,1,0
96,6,202512,20251201,162249.36,1,0
97,7,202512,20251201,95165.49,1,0
98,8,202512,20251201,56635.2,1,0
99,6,202512,20251201,162249.36,1,0
100,7,202512,20251201,95165.49,1,0
101,3,202512,20251201,59178.54,1,0
102,6,202512,20251201,137911.96,1,1
103,3,202512,20251201,38466.05,2,1
104,5,202512,20251201,31715.71,1,1
