customer_key,customer_code,customer_name,country_code,customer_segment,industry,city,owning_team_id,created_date
582,CUST-00582,Tuwaiq Energy Holding,SA,SME,Education,Jeddah,T05,2019-03-19
583,CUST-00583,Tuwaiq Real Estate Enterprises,SA,SME,Financial Services,Jeddah,T05,2021-06-09
584,CUST-00584,Qassim Media Partners,SA,SME,Hospitality,Dammam,T05,2021-08-21
585,CUST-00585,Hejaz Media Partners,SA,SME,Media,Dammam,T05,2023-09-28
586,CUST-00586,Asir Construction Group,SA,SME,Healthcare,Khobar,T05,2022-12-12
587,CUST-00587,Najd Retail Services,SA,SME,Government Services,Dammam,T05,2020-03-09
588,CUST-00588,Hejaz Real Estate Enterprises,SA,SME,Hospitality,Riyadh,T05,2020-03-25
589,CUST-00589,Tuwaiq Government Services Co.,SA,SME,Healthcare,Riyadh,T05,2019-03-21
590,CUST-00590,Tuwaiq Retail Trading,SA,SME,Construction,Jeddah,T05,2023-09-12
591,CUST-00591,Hejaz Hospitality Solutions,SA,SME,Retail,Khobar,T05,2019-11-17
592,CUST-00592,Falcon Retail Holding,SA,SME,Education,Jeddah,T05,2020-12-22
593,CUST-00593,Hejaz Hospitality Holding,SA,SME,Retail,Khobar,T05,2021-03-10
594,CUST-00594,Falcon Energy Holding,SA,SME,Financial Services,Riyadh,T05,2023-04-29
595,CUST-00595,Tuwaiq Media Holding,SA,SME,Healthcare,Riyadh,T05,2019-12-26
596,CUST-00596,Najd Real Estate Co.,SA,SME,Real Estate,Riyadh,T05,2022-11-06
597,CUST-00597,Hejaz Government Services Partners,SA,SME,Energy,Dammam,T05,2021-03-14
598,CUST-00598,Dune Healthcare Group,SA,SME,Hospitality,Jeddah,T05,2021-01-08
599,CUST-00599,Hejaz Financial Services Partners,SA,SME,Logistics,Dammam,T05,2022-06-05
600,CUST-00600,Oasis Education Partners,SA,SME,Manufacturing,Jeddah,T05,2020-07-14
601,CUST-00601,Najd Logistics Enterprises,SA,SME,Retail,Dammam,T05,2023-10-19
602,CUST-00602,Falcon Retail Trading,SA,SME,Healthcare,Riyadh,T05,2022-08-02
603,CUST-00603,Dune Construction Co.,SA,SME,Education,Khobar,T05,2022-06-03
604,CUST-00604,Asir Construction Partners,SA,SME,Real Estate,Jeddah,T05,2022-02-17
605,CUST-00605,Dune Hospitality Services,SA,SME,Logistics,Jeddah,T05,2019-07-01
606,CUST-00606,Falcon Real Estate Co.,SA,SME,Healthcare,Jeddah,T05,2020-07-25
607,CUST-00607,Dune Retail Co.,SA,SME,Government Services,Khobar,T05,2020-02-20
608,CUST-00608,Hejaz Energy Co.,SA,SME,Education,Riyadh,T05,2020-03-11
609,CUST-00609,Hejaz Healthcare Group,SA,SME,Energy,Khobar,T05,2023-11-28
610,CUST-00610,Hejaz Energy Services,SA,SME,Financial Services,Jeddah,T05,2022-07-18
611,CUST-00611,Najd Logistics Solutions,SA,SME,Logistics,Khobar,T05,2019-07-09
612,CUST-00612,Hejaz Media Enterprises,SA,SME,Education,Jeddah,T05,2023-08-16
613,CUST-00613,Qassim Retail Solutions,SA,SME,Government Services,Riyadh,T05,2022-04-15
614,CUST-00614,Hejaz Education Trading,SA,SME,Logistics,Dammam,T05,2021-06-24
615,CUST-00615,Hejaz Manufacturing Group,SA,SME,Real Estate,Jeddah,T05,2019-11-21
616,CUST-00616,Najd Manufacturing Enterprises,SA,SME,Retail,Jeddah,T05,2020-01-13
617,CUST-00617,Hejaz Manufacturing Partners,SA,SME,Financial Services,Dammam,T05,2023-08-01
618,CUST-00618,Dune Construction Holding,SA,SME,Energy,Jeddah,T05,2019-03-09
619,CUST-00619,Oasis Media Services,SA,SME,Manufacturing,Khobar,T05,2020-09-27
620,CUST-00620,Asir Financial Services Enterprises,SA,SME,Energy,Dammam,T05,2019-12-09
621,CUST-00621,Qassim Education Solutions,SA,SME,Manufacturing,Dammam,T05,2021-09-11
622,CUST-00622,Qassim Media Services,SA,SME,Manufacturing,Jeddah,T05,2023-05-19
623,CUST-00623,Asir Energy Co.,SA,SME,Government Services,Khobar,T05,2022-12-20
624,CUST-00624,Falcon Healthcare Partners,SA,SME,Media,Khobar,T05,2022-11-27
625,CUST-00625,Hejaz Logistics Holding,SA,SME,Healthcare,Khobar,T05,2021-08-10
626,CUST-00626,Dune Healthcare Partners,SA,SME,Energy,Riyadh,T05,2023-07-08
627,CUST-00627,Dune Financial Services Group,SA,SME,Media,Khobar,T05,2022-02-16
628,CUST-00628,Hejaz Hospitality Co.,SA,SME,Manufacturing,Khobar,T05,2019-12-12
629,CUST-00629,Falcon Healthcare Holding,SA,SME,Healthcare,Dammam,T05,2020-06-23
630,CUST-00630,Hejaz Construction Services,SA,SME,Education,Khobar,T05,2022-05-05
631,CUST-00631,Falcon Hospitality Holding,SA,SME,Education,Khobar,T05,2020-08-15
632,CUST-00632,Falcon Logistics Enterprises,SA,SME,Healthcare,Dammam,T05,2019-03-23
633,CUST-00633,Qassim Financial Services Partners,SA,SME,Manufacturing,Dammam,T05,2019-03-05
634,CUST-00634,Najd Logistics Holding,SA,SME,Government Services,Dammam,T05,2020-11-16
635,CUST-00635,Qassim Logistics Enterprises,SA,SME,Education,Riyadh,T05,2023-02-06
636,CUST-00636,Oasis Energy Group,SA,SME,Healthcare,Dammam,T05,2020-08-04
637,CUST-00637,Oasis Hospitality Co.,SA,SME,Financial Services,Jeddah,T05,2021-10-22
638,CUST-00638,Tuwaiq Financial Services Solutions,SA,SME,Manufacturing,Khobar,T05,2020-04-07
639,CUST-00639,Hejaz Logistics Solutions,SA,SME,Healthcare,Khobar,T05,2022-01-05
640,CUST-00640,Hejaz Government Services Enterprises,SA,SME,Healthcare,Khobar,T05,2020-08-21
641,CUST-00641,Asir Manufacturing Services,SA,SME,Manufacturing,Dammam,T05,2022-10-27
642,CUST-00642,Asir Government Services Co.,SA,SME,Logistics,Khobar,T05,2020-02-04
643,CUST-00643,Asir Logistics Partners,SA,SME,Manufacturing,Jeddah,T05,2023-11-25
644,CUST-00644,Hejaz Government Services Trading,SA,SME,Healthcare,Khobar,T05,2022-09-17
645,CUST-00645,Hejaz Financial Services Enterprises,SA,SME,Retail,Khobar,T05,2022-05-09
646,CUST-00646,Najd Hospitality Co.,SA,SME,Media,Jeddah,T05,2020-06-02
647,CUST-00647,Qassim Real Estate Group,SA,SME,Education,Jeddah,T05,2023-09-05
648,CUST-00648,Dune Media Services,SA,SME,Manufacturing,Jeddah,T05,2022-08-01
649,CUST-00649,Qassim Retail Enterprises,SA,SME,Hospitality,Dammam,T05,2022-04-09
650,CUST-00650,Qassim Education Co.,SA,SME,Manufacturing,Jeddah,T05,2023-10-18
651,CUST-00651,Qassim Financial Services Enterprises,SA,SME,Real Estate,Khobar,T05,2020-09-13
652,CUST-00652,Najd Financial Services Holding,SA,SME,Energy,Riyadh,T05,2023-07-14
653,CUST-00653,Falcon Manufacturing Solutions,SA,SME,Media,Jeddah,T05,2022-03-14
654,CUST-00654,Dune Logistics Trading,SA,SME,Government Services,Riyadh,T05,2023-11-19
655,CUST-00655,Falcon Real Estate Holding,SA,SME,Construction,Khobar,T05,2022-09-13
656,CUST-00656,Falcon Manufacturing Trading,SA,SME,Logistics,Riyadh,T05,2022-11-28
657,CUST-00657,Falcon Energy Trading,SA,SME,Retail,Jeddah,T05,2022-06-17
658,CUST-00658,Asir Media Trading,SA,SME,Healthcare,Dammam,T05,2019-10-03
659,CUST-00659,Oasis Government Services Partners,SA,SME,Energy,Khobar,T05,2020-11-17
660,CUST-00660,Oasis Financial Services Trading,SA,SME,Retail,Jeddah,T05,2019-03-26
661,CUST-00661,Falcon Financial Services Services,SA,SME,Healthcare,Riyadh,T05,2020-09-22
662,CUST-00662,Falcon Real Estate Solutions,SA,SME,Energy,Khobar,T05,2022-09-14
663,CUST-00663,Dune Energy Trading,SA,SME,Construction,Jeddah,T05,2020-05-31
664,CUST-00664,Tuwaiq Media Enterprises,SA,SME,Energy,Dammam,T05,2022-01-17
665,CUST-00665,Oasis Real Estate Trading,SA,SME,Financial Services,Riyadh,T05,2020-11-25
666,CUST-00666,Tuwaiq Education Group,SA,SME,Construction,Riyadh,T05,2023-05-19
667,CUST-00667,Qassim Government Services Co.,SA,SME,Healthcare,Dammam,T05,2020-10-10
668,CUST-00668,Najd Healthcare Co.,SA,SME,Financial Services,Jeddah,T05,2019-02-08
669,CUST-00669,Hejaz Education Co.,SA,SME,Healthcare,Dammam,T05,2021-03-09
670,CUST-00670,Dune Financial Services Trading,SA,SME,Healthcare,Riyadh,T05,2020-01-25
671,CUST-00671,Tuwaiq Energy Trading,SA,SME,Education,Dammam,T05,2022-04-22
672,CUST-00672,Oasis Retail Partners,SA,SME,Manufacturing,Dammam,T05,2021-09-06
673,CUST-00673,Asir Logistics Group,SA,SME,Energy,Riyadh,T05,2023-09-03
674,CUST-00674,Qassim Retail Group,SA,SME,Education,Jeddah,T05,2023-04-09
675,CUST-00675,Oasis Hospitality Services,SA,SME,Healthcare,Dammam,T05,2022-03-18
676,CUST-00676,Asir Government Services Holding,SA,SME,Retail,Jeddah,T05,2022-01-24
677,CUST-00677,Falcon Education Trading,SA,SME,Manufacturing,Jeddah,T05,2023-04-10
678,CUST-00678,Dune Construction Partners,SA,SME,Financial Services,Khobar,T05,2021-03-21
679,CUST-00679,Qassim Manufacturing Partners,SA,SME,Logistics,Jeddah,T05,2023-04-09
680,CUST-00680,Qassim Retail Partners,SA,SME,Retail,Dammam,T05,2019-02-16
681,CUST-00681,Qassim Government Services Holding,SA,SME,Logistics,Dammam,T05,2020-11-30
682,CUST-00682,Hejaz Healthcare Trading,SA,SME,Financial Services,Riyadh,T05,2020-11-09
683,CUST-00683,Asir Media Services,SA,SME,Logistics,Dammam,T05,2019-11-23
684,CUST-00684,Falcon Energy Enterprises,SA,SME,Education,Dammam,T05,2022-09-08
685,CUST-00685,Falcon Financial Services Partners,SA,SME,Construction,Jeddah,T05,2020-11-28
686,CUST-00686,Asir Hospitality Trading,SA,SME,Energy,Jeddah,T05,2023-11-19
687,CUST-00687,Dune Education Trading,SA,SME,Hospitality,Riyadh,T05,2020-10-03
688,CUST-00688,Qassim Education Enterprises,SA,SME,Government Services,Riyadh,T05,2021-02-04
689,CUST-00689,Tuwaiq Media Co.,SA,SME,Government Services,Dammam,T05,2020-04-09
690,CUST-00690,Falcon Construction Enterprises,SA,SME,Healthcare,Jeddah,T05,2023-10-14
691,CUST-00691,Tuwaiq Education Co.,SA,SME,Manufacturing,Jeddah,T05,2023-02-08
692,CUST-00692,Asir Construction Services,SA,SME,Real Estate,Khobar,T05,2022-10-15
693,CUST-00693,Oasis Financial Services Enterprises,SA,SME,Retail,Jeddah,T05,2020-09-15
694,CUST-00694,Oasis Financial Services Partners,SA,SME,Construction,Riyadh,T05,2019-10-22
695,CUST-00695,Najd Media Services,SA,SME,Manufacturing,Jeddah,T05,2022-01-23
696,CUST-00696,Falcon Retail Group,SA,SME,Media,Khobar,T05,2020-05-02
697,CUST-00697,Asir Healthcare Group,SA,SME,Healthcare,Riyadh,T05,2020-10-12
698,CUST-00698,Tuwaiq Financial Services Holding,SA,SME,Manufacturing,Khobar,T05,2023-02-02
699,CUST-00699,Hejaz Government Services Services,SA,SME,Energy,Jeddah,T05,2023-05-18
700,CUST-00700,Qassim Manufacturing Trading,SA,SME,Healthcare,Khobar,T05,2021-12-05
701,CUST-00701,Hejaz Logistics Trading,SA,SME,Hospitality,Khobar,T05,2020-06-20
702,CUST-00702,Asir Government Services Enterprises,SA,SME,Manufacturing,Khobar,T05,2020-05-31
703,CUST-00703,Oasis Logistics Partners,SA,SME,Logistics,Jeddah,T05,2020-02-20
704,CUST-00704,Hejaz Retail Trading,SA,SME,Manufacturing,Jeddah,T05,2021-04-05
705,CUST-00705,Falcon Media Services,SA,SME,Hospitality,Khobar,T05,2021-11-05
706,CUST-00706,Palm Construction Group,AE,Enterprise,Construction,Abu Dhabi,T06,2023-02-09
707,CUST-00707,Horizon Manufacturing Group,AE,Enterprise,Logistics,Abu Dhabi,T06,2023-11-23
708,CUST-00708,Pearl Logistics Co.,AE,Enterprise,Media,Sharjah,T06,2022-02-08
709,CUST-00709,Saffron Construction Group,AE,Enterprise,Healthcare,Sharjah,T06,2019-06-23
710,CUST-00710,Dhow Media Services,AE,Enterprise,Healthcare,Abu Dhabi,T06,2020-11-15
711,CUST-00711,Saffron Logistics Trading,AE,Enterprise,Hospitality,Dubai,T06,2021-10-14
712,CUST-00712,Pearl Construction Holding,AE,Enterprise,Logistics,Abu Dhabi,T06,2020-09-16
713,CUST-00713,Dhow Financial Services Group,AE,Enterprise,Manufacturing,Sharjah,T06,2020-07-18
714,CUST-00714,Emirates Bay Energy Group,AE,Enterprise,Hospitality,Abu Dhabi,T06,2023-01-19
715,CUST-00715,Dhow Media Trading,AE,Enterprise,Manufacturing,Dubai,T06,2020-09-01
716,CUST-00716,Creek Construction Partners,AE,Enterprise,Media,Sharjah,T06,2019-10-10
717,CUST-00717,Emirates Bay Government Services Solutions,AE,Enterprise,Media,Dubai,T06,2022-12-08
718,CUST-00718,Saffron Real Estate Partners,AE,Enterprise,Education,Dubai,T06,2021-03-06
719,CUST-00719,Horizon Logistics Enterprises,AE,Enterprise,Media,Dubai,T06,2022-09-11
720,CUST-00720,Dhow Healthcare Co.,AE,Enterprise,Construction,Abu Dhabi,T06,2022-03-16
721,CUST-00721,Saffron Energy Group,AE,Enterprise,Healthcare,Abu Dhabi,T06,2020-03-02
722,CUST-00722,Saffron Healthcare Group,AE,Enterprise,Logistics,Dubai,T06,2022-11-26
723,CUST-00723,Creek Logistics Group,AE,Enterprise,Media,Abu Dhabi,T06,2020-03-05
724,CUST-00724,Horizon Government Services Services,AE,Enterprise,Education,Dubai,T06,2022-09-19
725,CUST-00725,Creek Energy Co.,AE,Enterprise,Manufacturing,Abu Dhabi,T06,2021-09-02
726,CUST-00726,Emirates Bay Manufacturing Partners,AE,Enterprise,Energy,Abu Dhabi,T06,2023-07-02
727,CUST-00727,Horizon Real Estate Group,AE,Enterprise,Retail,Abu Dhabi,T06,2020-02-14
728,CUST-00728,Pearl Education Solutions,AE,Enterprise,Construction,Sharjah,T06,2023-08-13
729,CUST-00729,Horizon Hospitality Partners,AE,Enterprise,Logistics,Dubai,T06,2023-05-21
730,CUST-00730,Horizon Hospitality Group,AE,Enterprise,Financial Services,Abu Dhabi,T06,2022-06-25
731,CUST-00731,Marina Retail Trading,AE,Enterprise,Logistics,Abu Dhabi,T06,2019-08-18
732,CUST-00732,Emirates Bay Retail Partners,AE,Enterprise,Logistics,Abu Dhabi,T06,2020-04-27
733,CUST-00733,Horizon Retail Partners,AE,Enterprise,Government Services,Dubai,T06,2022-09-06
734,CUST-00734,Saffron Manufacturing Solutions,AE,Enterprise,Healthcare,Dubai,T06,2021-12-22
735,CUST-00735,Palm Media Trading,AE,Enterprise,Media,Sharjah,T06,2022-04-22
736,CUST-00736,Saffron Logistics Partners,AE,Enterprise,Hospitality,Abu Dhabi,T06,2021-09-10
737,CUST-00737,Dhow Logistics Enterprises,AE,Enterprise,Energy,Abu Dhabi,T06,2023-02-23
738,CUST-00738,Palm Real Estate Trading,AE,Enterprise,Construction,Abu Dhabi,T06,2022-04-01
739,CUST-00739,Marina Hospitality Enterprises,AE,Enterprise,Healthcare,Sharjah,T06,2023-04-14
740,CUST-00740,Marina Manufacturing Services,AE,Enterprise,Logistics,Sharjah,T06,2023-01-18
741,CUST-00741,Marina Manufacturing Trading,AE,Enterprise,Manufacturing,Abu Dhabi,T06,2022-03-31
742,CUST-00742,Emirates Bay Media Solutions,AE,Enterprise,Media,Abu Dhabi,T06,2019-03-09
743,CUST-00743,Creek Retail Co.,AE,Enterprise,Construction,Sharjah,T06,2022-03-28
744,CUST-00744,Dhow Energy Co.,AE,Enterprise,Logistics,Abu Dhabi,T06,2019-08-30
745,CUST-00745,Dhow Real Estate Co.,AE,Enterprise,Media,Dubai,T06,2020-09-17
746,CUST-00746,Creek Healthcare Solutions,AE,Enterprise,Education,Dubai,T06,2019-05-05
747,CUST-00747,Marina Education Partners,AE,Enterprise,Healthcare,Abu Dhabi,T06,2023-03-05
748,CUST-00748,Emirates Bay Energy Services,AE,Enterprise,Financial Services,Sharjah,T06,2023-01-16
749,CUST-00749,Palm Logistics Co.,AE,Enterprise,Government Services,Dubai,T06,2021-10-29
750,CUST-00750,Dhow Retail Co.,AE,Enterprise,Construction,Sharjah,T06,2021-12-10
751,CUST-00751,Saffron Retail Trading,AE,Enterprise,Manufacturing,Abu Dhabi,T06,2020-07-07
752,CUST-00752,Horizon Healthcare Co.,AE,Enterprise,Logistics,Dubai,T06,2020-04-28
753,CUST-00753,Palm Logistics Trading,AE,Enterprise,Energy,Sharjah,T06,2022-10-08
754,CUST-00754,Palm Media Solutions,AE,Enterprise,Retail,Dubai,T06,2019-12-20
755,CUST-00755,Dhow Real Estate Holding,AE,Enterprise,Manufacturing,Dubai,T06,2023-03-27
756,CUST-00756,Dhow Financial Services Solutions,AE,Enterprise,Financial Services,Sharjah,T06,2019-02-04
757,CUST-00757,Creek Real Estate Group,AE,Enterprise,Government Services,Sharjah,T06,2020-01-30
758,CUST-00758,Marina Real Estate Co.,AE,Enterprise,Construction,Sharjah,T06,2023-09-02
759,CUST-00759,Emirates Bay Education Group,AE,Enterprise,Construction,Dubai,T06,2022-01-25
760,CUST-00760,Saffron Hospitality Partners,AE,Enterprise,Construction,Sharjah,T06,2020-10-11
761,CUST-00761,Horizon Energy Solutions,AE,Enterprise,Hospitality,Sharjah,T06,2022-03-28
762,CUST-00762,Creek Hospitality Trading,AE,Enterprise,Real Estate,Dubai,T06,2021-12-19
763,CUST-00763,Horizon Financial Services Solutions,AE,Enterprise,Financial Services,Dubai,T06,2019-11-03
764,CUST-00764,Saffron Retail Services,AE,Enterprise,Media,Abu Dhabi,T06,2023-11-26
765,CUST-00765,Creek Energy Partners,AE,Enterprise,Real Estate,Abu Dhabi,T06,2022-02-18
766,CUST-00766,Creek Retail Trading,AE,Enterprise,Construction,Abu Dhabi,T06,2022-06-01
767,CUST-00767,Dhow Healthcare Holding,AE,Enterprise,Healthcare,Sharjah,T06,2020-04-15
768,CUST-00768,Pearl Healthcare Group,AE,Enterprise,Hospitality,Abu Dhabi,T06,2022-02-26
769,CUST-00769,Palm Healthcare Services,AE,Enterprise,Media,Sharjah,T06,2019-06-03
770,CUST-00770,Saffron Manufacturing Holding,AE,Enterprise,Government Services,Abu Dhabi,T06,2022-09-22
771,CUST-00771,Palm Manufacturing Services,AE,Enterprise,Education,Dubai,T06,2019-05-12
772,CUST-00772,Horizon Hospitality Enterprises,AE,Enterprise,Media,Abu Dhabi,T06,2023-06-27
773,CUST-00773,Saffron Financial Services Group,AE,Enterprise,Real Estate,Abu Dhabi,T06,2021-05-06
774,CUST-00774,Marina Government Services Holding,AE,Enterprise,Logistics,Abu Dhabi,T06,2022-01-02
775,CUST-00775,Palm Retail Holding,AE,Enterprise,Real Estate,Dubai,T06,2022-09-23
776,CUST-00776,Marina Networks LLC,AE,Partner,IT Channel,Dubai,T07,2019-09-14
777,CUST-00777,Creek Digital Partners,AE,Partner,IT Channel,Abu Dhabi,T07,2021-08-14
778,CUST-00778,Marina Systems Integrator,AE,Partner,IT Channel,Abu Dhabi,T07,2019-10-29
779,CUST-00779,Creek Tech Resellers,AE,Partner,IT Channel,Abu Dhabi,T07,2020-08-22
780,CUST-00780,Horizon Networks LLC,AE,Partner,IT Channel,Dubai,T07,2021-11-14
781,CUST-00781,Palm Networks LLC,AE,Partner,IT Channel,Sharjah,T07,2023-11-01
782,CUST-00782,Saffron Networks LLC,AE,Partner,IT Channel,Sharjah,T07,2022-08-13
783,CUST-00783,Marina Tech Resellers,AE,Partner,IT Channel,Abu Dhabi,T07,2021-11-23
784,CUST-00784,Palm IT Distribution,AE,Partner,IT Channel,Abu Dhabi,T07,2020-02-23
785,CUST-00785,Emirates Bay Networks LLC,AE,Partner,IT Channel,Abu Dhabi,T07,2021-03-26
786,CUST-00786,Palm Systems Integrator,AE,Partner,IT Channel,Sharjah,T07,2021-10-18
787,CUST-00787,Pearl Systems Integrator,AE,Partner,IT Channel,Sharjah,T07,2022-09-10
788,CUST-00788,Dhow Systems Integrator,AE,Partner,IT Channel,Sharjah,T07,2021-03-07
789,CUST-00789,Saffron Tech Resellers,AE,Partner,IT Channel,Sharjah,T07,2023-04-05
790,CUST-00790,Emirates Bay Tech Resellers,AE,Partner,IT Channel,Abu Dhabi,T07,2022-12-17
791,CUST-00791,Marina IT Distribution,AE,Partner,IT Channel,Sharjah,T07,2022-02-15
792,CUST-00792,Saffron IT Distribution,AE,Partner,IT Channel,Sharjah,T07,2021-01-07
793,CUST-00793,Creek Networks LLC,AE,Partner,IT Channel,Dubai,T07,2019-10-21
794,CUST-00794,Dhow Digital Partners,AE,Partner,IT Channel,Sharjah,T07,2021-05-15
795,CUST-00795,Dhow IT Distribution,AE,Partner,IT Channel,Dubai,T07,2021-11-19
796,CUST-00796,Emirates Bay Digital Partners,AE,Partner,IT Channel,Sharjah,T07,2020-10-22
797,CUST-00797,Horizon Systems Integrator,AE,Partner,IT Channel,Dubai,T07,2021-12-18
798,CUST-00798,Horizon Digital Partners,AE,Partner,IT Channel,Dubai,T07,2019-12-15
799,CUST-00799,Emirates Bay IT Distribution,AE,Partner,IT Channel,Sharjah,T07,2021-02-01
800,CUST-00800,Pearl Networks LLC,AE,Partner,IT Channel,Abu Dhabi,T07,2021-06-25
801,CUST-00801,Saffron Systems Integrator,AE,Partner,IT Channel,Dubai,T07,2021-03-04
802,CUST-00802,Dhow Tech Resellers,AE,Partner,IT Channel,Abu Dhabi,T07,2020-02-29
803,CUST-00803,Creek IT Distribution,AE,Partner,IT Channel,Sharjah,T07,2022-10-17
804,CUST-00804,Creek Systems Integrator,AE,Partner,IT Channel,Dubai,T07,2020-08-04
805,CUST-00805,Emirates Bay Systems Integrator,AE,Partner,IT Channel,Abu Dhabi,T07,2020-05-19
806,CUST-00806,Palm Tech Resellers,AE,Partner,IT Channel,Dubai,T07,2020-05-04
807,CUST-00807,Horizon IT Distribution,AE,Partner,IT Channel,Dubai,T07,2019-12-01
808,CUST-00808,Palm Digital Partners,AE,Partner,IT Channel,Abu Dhabi,T07,2022-08-26
809,CUST-00809,Pearl Tech Resellers,AE,Partner,IT Channel,Sharjah,T07,2019-07-19
810,CUST-00810,Pearl IT Distribution,AE,Partner,IT Channel,Abu Dhabi,T07,2020-10-21
811,CUST-00811,Dhow Networks LLC,AE,Partner,IT Channel,Abu Dhabi,T07,2019-04-04
812,CUST-00812,Pearl Digital Partners,AE,Partner,IT Channel,Dubai,T07,2023-02-17
813,CUST-00813,Horizon Tech Resellers,AE,Partner,IT Channel,Sharjah,T07,2020-05-12
814,CUST-00814,Saffron Digital Partners,AE,Partner,IT Channel,Sharjah,T07,2020-07-22
815,CUST-00815,Marina Digital Partners,AE,Partner,IT Channel,Abu Dhabi,T07,2023-07-25
816,CUST-00816,Pearl Digital Partners 816,AE,Partner,IT Channel,Abu Dhabi,T07,2022-06-27
817,CUST-00817,Pearl Digital Partners 817,AE,Partner,IT Channel,Dubai,T07,2023-08-05
818,CUST-00818,Emirates Bay Networks LLC 818,AE,Partner,IT Channel,Abu Dhabi,T07,2021-05-15
819,CUST-00819,Dhow Systems Integrator 819,AE,Partner,IT Channel,Abu Dhabi,T07,2019-01-24
820,CUST-00820,Creek IT Distribution 820,AE,Partner,IT Channel,Abu Dhabi,T07,2020-06-09
821,CUST-00821,Batinah Retail Solutions,OM,SME,Logistics,Nizwa,T08,2022-07-02
822,CUST-00822,Batinah Real Estate Group,OM,SME,Education,Muscat,T08,2021-05-23
823,CUST-00823,Sur Logistics Co.,OM,SME,Real Estate,Muscat,T08,2023-11-22
824,CUST-00824,Batinah Construction Trading,OM,SME,Real Estate,Sohar,T08,2022-07-31
825,CUST-00825,Muscat Bay Real Estate Holding,OM,SME,Media,Muscat,T08,2022-05-15
826,CUST-00826,Qurum Retail Enterprises,OM,SME,Logistics,Salalah,T08,2020-04-06
827,CUST-00827,Dhofar Education Holding,OM,SME,Retail,Muscat,T08,2022-12-02
828,CUST-00828,Muscat Bay Manufacturing Services,OM,SME,Government Services,Salalah,T08,2020-12-28
829,CUST-00829,Wadi Construction Services,OM,SME,Government Services,Sohar,T08,2020-11-04
830,CUST-00830,Dhofar Energy Group,OM,SME,Manufacturing,Sohar,T08,2019-09-22
831,CUST-00831,Hajar Construction Solutions,OM,SME,Media,Sohar,T08,2020-05-19
832,CUST-00832,Dhofar Energy Services,OM,SME,Retail,Sohar,T08,2019-11-09
833,CUST-00833,Muscat Bay Logistics Services,OM,SME,Financial Services,Salalah,T08,2020-11-19
834,CUST-00834,Wadi Media Services,OM,SME,Logistics,Sohar,T08,2019-07-20
835,CUST-00835,Frankincense Government Services Trading,OM,SME,Media,Sohar,T08,2023-04-09
836,CUST-00836,Qurum Media Solutions,OM,SME,Energy,Nizwa,T08,2019-02-14
837,CUST-00837,Frankincense Media Services,OM,SME,Education,Nizwa,T08,2022-05-03
838,CUST-00838,Wadi Construction Co.,OM,SME,Energy,Muscat,T08,2020-12-14
839,CUST-00839,Dhofar Government Services Enterprises,OM,SME,Hospitality,Nizwa,T08,2022-08-06
840,CUST-00840,Batinah Manufacturing Group,OM,SME,Energy,Muscat,T08,2022-06-14
841,CUST-00841,Sur Manufacturing Holding,OM,SME,Healthcare,Nizwa,T08,2021-03-30
842,CUST-00842,Muscat Bay Manufacturing Co.,OM,SME,Energy,Muscat,T08,2023-07-26
843,CUST-00843,Dhofar Real Estate Partners,OM,SME,Financial Services,Sohar,T08,2022-03-06
844,CUST-00844,Frankincense Construction Partners,OM,SME,Construction,Muscat,T08,2021-12-08
845,CUST-00845,Muscat Bay Retail Holding,OM,SME,Financial Services,Muscat,T08,2023-02-18
846,CUST-00846,Muscat Bay Energy Services,OM,SME,Healthcare,Muscat,T08,2022-12-28
847,CUST-00847,Hajar Healthcare Holding,OM,SME,Media,Nizwa,T08,2021-03-10
848,CUST-00848,Qurum Media Enterprises,OM,SME,Education,Sohar,T08,2020-10-30
849,CUST-00849,Qurum Government Services Group,OM,SME,Logistics,Sohar,T08,2021-11-13
850,CUST-00850,Qurum Government Services Trading,OM,SME,Retail,Muscat,T08,2021-05-12
851,CUST-00851,Wadi Media Partners,OM,SME,Hospitality,Salalah,T08,2023-06-11
852,CUST-00852,Hajar Financial Services Trading,OM,SME,Financial Services,Sohar,T08,2021-05-07
853,CUST-00853,Wadi Media Solutions,OM,SME,Retail,Sohar,T08,2019-06-21
854,CUST-00854,Dhofar Hospitality Co.,OM,SME,Government Services,Nizwa,T08,2019-04-11
855,CUST-00855,Muscat Bay Construction Partners,OM,SME,Financial Services,Salalah,T08,2020-06-27
856,CUST-00856,Qurum Financial Services Partners,OM,SME,Government Services,Sohar,T08,2022-09-17
857,CUST-00857,Hajar Education Services,OM,SME,Hospitality,Nizwa,T08,2023-07-19
858,CUST-00858,Frankincense Retail Enterprises,OM,SME,Manufacturing,Muscat,T08,2023-10-16
859,CUST-00859,Sur Education Holding,OM,SME,Healthcare,Muscat,T08,2021-07-09
860,CUST-00860,Sur Financial Services Services,OM,SME,Healthcare,Sohar,T08,2021-01-14
861,CUST-00861,Batinah Government Services Solutions,OM,SME,Government Services,Sohar,T08,2020-06-22
862,CUST-00862,Qurum Financial Services Group,OM,SME,Education,Salalah,T08,2019-02-27
863,CUST-00863,Qurum Media Group,OM,SME,Retail,Nizwa,T08,2020-12-15
864,CUST-00864,Frankincense Manufacturing Enterprises,OM,SME,Retail,Sohar,T08,2023-05-23
865,CUST-00865,Muscat Bay Energy Trading,OM,SME,Hospitality,Nizwa,T08,2022-09-21
